Accident_Index,Accident_Date,Day_of_Week,Junction_Control,Junction_Detail,Accident_Severity,Latitude,Light_Conditions,Local_Authority_District,Carriageway_Hazards,Longitude,Number_of_Casualties,Number_of_Vehicles,Police_Force,Road_Surface_Conditions,Road_Type,Speed_limit,Time,Urban_or_Rural_Area,Weather_Conditions,Vehicle_Type
200901CP00214,12-07-2021,Sunday,JC_3,T or staggered junction,Slight,51.50953,Darkness - lights lit,,H1,-0.079395,1,2,City of London,Wet or damp,R2,30,02:51,Urban,W3,Car
200901CP00215,06-08-2021,Thursday,JC_1,Not at junction or within 20 metres,Slight,51.509059,Daylight,,H1,-0.083594,1,2,City of London,Wet or damp,R3,30,18:30,Urban,W3,Car
200901CP00216,09-08-2021,Sunday,JC_3,Private drive or entrance,Slight,51.513278,Daylight,,H1,-0.088605,1,2,City of London,Dry,R2,30,18:59,Urban,W1,Car
200901CP00217,10-08-2021,Monday,JC_1,Not at junction or within 20 metres,Slight,51.509925,Daylight,,H1,-0.08154,1,1,City of London,Dry,R2,30,17:13,Urban,W1,Taxi/Private hire car
200901CP00218,10-08-2021,Monday,JC_3,Crossroads,Slight,51.513275,Daylight,,H1,-0.088461,1,1,City of London,Dry,R2,30,18:01,Urban,W1,Car
200901CP00219,10-08-2021,Monday,JC_2,Not at junction or within 20 metres,Serious,51.510652,Daylight,,H1,-0.093038,1,1,City of London,Dry,R3,30,08:34,Urban,W1,Motorcycle over 500cc
200901CP00220,11-08-2021,Tuesday,JC_2,T or staggered junction,Slight,51.513207,Daylight,,H1,-0.084284,4,2,Metropolitan Police,Dry,R2,30,08:38,Urban,W1,Other vehicle
200901CP00221,11-08-2021,Tuesday,JC_1,Crossroads,Serious,51.510211,Daylight,,H1,-0.082537,1,2,City of London,Dry,R2,30,09:10,Urban,W1,Car
200901CP00224,16-08-2021,Sunday,JC_2,T or staggered junction,Slight,51.509424,Daylight,,H1,-0.07839,1,2,City of London,Dry,R2,30,19:33,Urban,W1,Car
200901CP00226,18-08-2021,Tuesday,JC_3,T or staggered junction,Serious,51.509118,Daylight,,H1,-0.087194,3,1,City of London,Dry,R3,30,08:20,Urban,W1,Motorcycle 125cc and under
200901CP00227,25-08-2021,Tuesday,JC_1,Not at junction or within 20 metres,Slight,51.518873,Daylight,,H1,-0.100911,1,2,City of London,Dry,R2,30,16:38,Urban,W1,Car
200901CP00233,14-08-2021,Friday,JC_2,Crossroads,Serious,51.518706,Daylight,,H1,-0.079585,1,2,City of London,Dry,R2,30,15:00,Urban,W1,Car
200901CP00235,30-08-2021,Sunday,JC_2,T or staggered junction,Slight,51.511967,Darkness - lights lit,,H1,-0.102063,1,1,City of London,Dry,R3,30,05:37,Urban,W1,Car
200901CP00238,10-09-2021,Thursday,JC_1,T or staggered junction,Slight,51.511145,Daylight,,H1,-0.073706,1,1,City of London,Dry,R2,30,11:00,Urban,W1,Car
200901CP00239,01-10-2021,Thursday,JC_1,T or staggered junction,Slight,51.515721,Daylight,,H1,-0.10061,1,2,City of London,Dry,R2,30,13:40,Urban,W1,Car
200901CP00240,28-09-2021,Monday,JC_1,T or staggered junction,Slight,51.51131,Daylight,,H1,-0.089264,1,2,City of London,Dry,R2,30,09:00,Urban,W1,Goods over 3.5t. and under 7.5t
200901CP00241,14-09-2021,Monday,JC_2,T or staggered junction,Slight,51.517147,Daylight,,H1,-0.088731,1,2,City of London,Dry,R2,30,14:55,Urban,W1,Taxi/Private hire car
200901CP00242,03-09-2021,Thursday,JC_1,Crossroads,Slight,51.515361,Daylight,,H1,-0.089527,4,2,City of London,Dry,R2,30,12:33,Urban,W1,Car
200901CP00243,08-09-2021,Tuesday,JC_1,Crossroads,Serious,51.511632,Darkness - lights lit,,H1,-0.081468,1,3,City of London,Dry,R2,30,19:34,Urban,W1,Car
200901CP00244,08-09-2021,Tuesday,JC_1,T or staggered junction,Serious,51.510149,Daylight,,H1,-0.089745,1,1,City of London,Dry,R2,30,09:40,Urban,W1,Car
200901CP00245,10-09-2021,Thursday,JC_3,T or staggered junction,Slight,51.510742,Daylight,,H1,-0.093035,1,4,City of London,Dry,R3,30,09:27,Urban,W1,Car
200901CP00246,09-09-2021,Wednesday,JC_1,Not at junction or within 20 metres,Slight,51.514893,Daylight,,H1,-0.082916,1,2,City of London,Dry,R2,30,18:40,Urban,W1,Bus or coach (17 or more pass seats)
200901CP00247,22-09-2021,Tuesday,JC_1,T or staggered junction,Slight,51.512005,Daylight,,H1,-0.104367,1,2,City of London,Dry,R2,30,08:43,Urban,W1,Agricultural vehicle
200901CP00248,24-09-2021,Thursday,JC_3,T or staggered junction,Serious,51.511819,Daylight,,H1,-0.098466,1,2,City of London,Dry,R2,30,08:35,Urban,W1,Motorcycle over 500cc
200901CP00250,04-09-2021,Friday,JC_2,Not at junction or within 20 metres,Slight,51.518171,Darkness - lights lit,,H1,-0.079896,2,2,City of London,Dry,R2,30,19:42,Urban,W1,Car
200901CP00251,23-09-2021,Wednesday,JC_1,T or staggered junction,Slight,51.513467,Daylight,,H1,-0.100271,1,2,City of London,Dry,R2,30,09:39,Urban,W1,Motorcycle over 500cc
200901CP00252,27-09-2021,Sunday,JC_1,T or staggered junction,Slight,51.510592,Darkness - lights lit,,H1,-0.083818,1,2,City of London,Dry,R2,30,06:01,Urban,W1,Car
200901CP00253,28-09-2021,Monday,JC_1,T or staggered junction,Slight,51.509644,Daylight,,H2,-0.080831,1,2,City of London,Dry,R2,30,18:20,Urban,W1,Motorcycle over 500cc
200901CP00254,25-09-2021,Friday,JC_1,T or staggered junction,Slight,51.51025,Darkness - lights lit,,H1,-0.090461,1,1,City of London,Dry,R3,30,19:30,Urban,W1,Motorcycle 125cc and under
200901CP00256,25-09-2021,Friday,JC_1,T or staggered junction,Slight,51.513179,Darkness - lights lit,,H1,-0.09913,1,2,City of London,Dry,R2,30,01:53,Urban,W1,Car
200901CP00257,24-09-2021,Thursday,JC_1,T or staggered junction,Fatal,51.515249,Daylight,,H1,-0.104809,1,2,City of London,Dry,R2,30,17:17,Urban,W1,Car
200901CP00258,22-09-2021,Tuesday,JC_2,T or staggered junction,Fatal,51.509556,Darkness - lights lit,,H1,-0.086455,1,2,City of London,Dry,R3,30,06:15,Urban,W1,Bus or coach (17 or more pass seats)
200901CP00260,21-09-2021,Monday,JC_2,T or staggered junction,Fatal,51.515716,Daylight,,H1,-0.100322,1,1,City of London,Dry,R2,30,12:20,Urban,W1,Taxi/Private hire car
200901CP00261,19-09-2021,Saturday,JC_1,T or staggered junction,Fetal,51.513656,Daylight,,H1,-0.10084,1,2,City of London,Dry,R2,30,13:03,Urban,W1,Car
200901CP00263,17-09-2021,Thursday,JC_2,T or staggered junction,Fetal,51.511005,Daylight,,H1,-0.087115,1,1,City of London,Dry,R2,30,13:19,Urban,W1,Car
200901CP00264,15-09-2021,Tuesday,JC_1,More than 4 arms (not roundabout),Fetal,51.511476,Daylight,,H1,-0.077439,1,1,City of London,Wet or damp,R2,30,19:00,Urban,W5,Motorcycle over 500cc
200901CP00265,15-09-2021,Tuesday,JC_3,More than 4 arms (not roundabout),Fetal,51.511911,Daylight,,H1,-0.098607,1,1,City of London,Wet or damp,R2,30,17:34,Urban,W3,Car
200901CP00268,08-09-2021,Tuesday,JC_3,Not at junction or within 20 metres,Fetal,51.513656,Daylight,,H1,-0.111938,1,1,City of London,Dry,R2,30,08:45,Urban,W1,Car
200901CP00274,05-09-2021,Saturday,JC_2,Not at junction or within 20 metres,Fetal,51.520314,Darkness - lights lit,,H1,-0.078941,1,2,City of London,Dry,R3,30,06:06,Urban,W1,Car
200901CP00275,02-09-2021,Wednesday,JC_3,Crossroads,Fetal,51.510456,Daylight,,H1,-0.092038,1,1,City of London,Wet or damp,R3,30,19:00,Urban,W3,Car
200901CP00277,28-10-2021,Wednesday,JC_2,Not at junction or within 20 metres,Fetal,51.517408,Daylight,,H1,-0.093765,1,1,City of London,Dry,R3,30,09:14,Urban,W1,Car
200901CP00278,22-10-2021,Thursday,JC_1,Crossroads,Fetal,51.515334,Daylight,,H1,-0.093419,1,2,City of London,Dry,R2,30,12:26,Urban,W1,Car
200901CP00279,29-10-2021,Thursday,JC_2,T or staggered junction,Fetal,51.509024,Daylight,,H1,-0.081433,2,2,City of London,Dry,R3,30,09:04,Urban,W1,Car
200901CP00281,26-10-2021,Monday,JC_1,T or staggered junction,Fetal,51.511551,Daylight,,H1,-0.087524,1,3,City of London,Dry,R2,30,09:56,Urban,W1,Car
200901CP00282,23-10-2021,Friday,JC_1,T or staggered junction,Fetal,51.511469,Daylight,,H1,-0.082484,1,2,City of London,Dry,R2,30,16:50,Urban,W1,Car
200901CP00283,29-10-2021,Thursday,JC_1,T or staggered junction,Serious,51.514101,Darkness - lights lit,,H1,-0.083959,1,1,City of London,Dry,R3,30,19:32,Urban,W1,Car
200901CP00284,28-10-2021,Wednesday,JC_2,T or staggered junction,Serious,51.51173,Daylight,,H1,-0.104091,1,2,City of London,Dry,R3,30,08:03,Urban,W1,Motorcycle 125cc and under
200901CP00285,21-10-2021,Wednesday,JC_1,T or staggered junction,Serious,51.516422,Daylight,,H1,-0.105049,1,2,City of London,Wet or damp,R2,30,13:05,Urban,W3,Car
200901CP00286,20-10-2021,Tuesday,JC_1,Private drive or entrance,Serious,51.510282,Daylight,,H1,-0.086857,1,2,Metropolitan Police,Dry,R3,30,17:45,Urban,W1,Car
200901CP00287,30-10-2021,Friday,JC_1,T or staggered junction,Slight,51.510703,Daylight,,H1,-0.08511,1,2,City of London,Dry,R2,30,08:50,Urban,W1,Car
200901CP00288,20-10-2021,Tuesday,JC_1,T or staggered junction,Serious,51.520453,Daylight,,H1,-0.081962,1,2,City of London,Dry,R2,30,09:10,Urban,W1,Car
200901CP00289,16-10-2021,Friday,JC_3,Crossroads,Slight,51.50912,Daylight,,H1,-0.087338,1,2,City of London,Dry,R3,30,12:45,Urban,W1,Car
200901CP00290,15-10-2021,Thursday,JC_1,Not at junction or within 20 metres,Slight,51.519175,Darkness - lights lit,,H1,-0.102917,1,2,City of London,Dry,R2,30,20:40,Urban,W1,Car
200901CP00291,08-10-2021,Thursday,JC_1,T or staggered junction,Slight,51.510625,Daylight,,H1,-0.085834,1,4,City of London,Dry,R3,30,18:23,Urban,W1,Car
200901CP00292,08-10-2021,Thursday,JC_1,T or staggered junction,Slight,51.509641,Daylight,,H1,-0.080687,1,1,City of London,Dry,R2,30,14:30,Urban,W1,Car
200901CP00293,07-10-2021,Wednesday,JC_1,T or staggered junction,Slight,51.517683,Darkness - lights lit,,H1,-0.105141,1,1,City of London,Wet or damp,R2,30,18:33,Urban,W3,Car
200901CP00294,06-10-2021,Tuesday,JC_1,T or staggered junction,Slight,51.51387,Daylight,,H1,-0.075321,1,2,City of London,Wet or damp,R2,30,08:20,Urban,W1,Car
200901CP00295,05-10-2021,Monday,JC_2,T or staggered junction,Slight,51.510594,Daylight,,H1,-0.083962,1,2,City of London,Wet or damp,R2,30,10:07,Urban,W3,Van / Goods 3.5 tonnes mgw or under
200901CP00296,05-10-2021,Monday,JC_1,T or staggered junction,Slight,51.513312,Daylight,,H1,-0.079668,1,2,City of London,Wet or damp,R2,30,16:10,Urban,W1,Car
200901CP00297,02-10-2021,Friday,JC_1,T or staggered junction,Slight,51.510918,Darkness - lights lit,,H1,-0.087263,1,2,City of London,Dry,R2,30,23:40,Urban,W1,Car
200901CP00304,01-10-2021,Thursday,JC_1,Crossroads,Slight,51.516572,Daylight,,H1,-0.103169,1,1,City of London,Dry,R3,30,08:10,Urban,W1,Car
200901CP00305,01-10-2021,Thursday,JC_1,T or staggered junction,Slight,51.509454,Darkness - lights lit,,H1,-0.080262,1,2,City of London,Dry,R3,30,06:40,Urban,W1,Car
200901CP00309,04-11-2021,Wednesday,JC_2,T or staggered junction,Slight,51.513836,Daylight,,H2,-0.100832,1,2,City of London,Dry,R2,30,13:14,Urban,W1,Car
200901CP00311,01-11-2021,Sunday,JC_1,T or staggered junction,Slight,51.511635,Darkness - lights lit,,H1,-0.081612,1,2,City of London,Dry,R2,30,02:35,Urban,W1,Car
200901CP00312,26-12-2021,Saturday,JC_3,T or staggered junction,Slight,51.514467,Daylight,,H1,-0.089852,1,2,City of London,Dry,R2,30,11:43,Urban,W1,Car
200901CP00313,31-12-2021,Thursday,JC_1,Not at junction or within 20 metres,Slight,51.51376,Daylight,,H1,-0.1017,1,2,City of London,Dry,R2,30,13:32,Urban,W1,Car
200901CP00314,18-12-2021,Friday,JC_3,T or staggered junction,Slight,51.518189,Daylight,,H1,-0.103102,1,2,City of London,Dry,R2,30,11:30,Urban,W1,Car
200901CP00315,08-12-2021,Tuesday,JC_3,Not at junction or within 20 metres,Slight,51.51614,Daylight,,H1,-0.082143,1,2,City of London,Dry,R3,30,14:15,Urban,W1,Van / Goods 3.5 tonnes mgw or under
200901CP00316,16-12-2021,Wednesday,JC_1,Not at junction or within 20 metres,Slight,51.510031,Daylight,,H1,-0.08802,1,1,City of London,Snow,R2,30,10:03,Urban,W4,Car
200901CP00317,17-12-2021,Thursday,JC_3,Slip road,Slight,51.513444,Daylight,,H1,-0.082257,1,1,City of London,Wet or damp,R2,30,08:52,Urban,W3,Car
200901CP00318,14-12-2021,Monday,JC_1,Not at junction or within 20 metres,Slight,51.513257,Daylight,,H1,-0.081832,2,2,City of London,Dry,R2,30,15:10,Urban,W1,Van / Goods 3.5 tonnes mgw or under
200901CP00319,11-12-2021,Friday,JC_2,T or staggered junction,Slight,51.51604,Darkness - lights lit,,H1,-0.081571,1,2,City of London,Dry,R3,30,20:40,Urban,W1,Car
200901CP00320,23-12-2021,Wednesday,JC_1,Crossroads,Slight,51.517593,Darkness - lights lit,,H1,-0.105144,5,2,City of London,Dry,R2,30,22:45,Urban,W1,Goods 7.5 tonnes mgw and over
200901CP00322,23-12-2021,Wednesday,JC_3,T or staggered junction,Slight,51.511803,Darkness - lights lit,,H1,-0.080884,1,2,City of London,Wet or damp,R2,30,18:48,Urban,W3,Car
200901CP00323,12-12-2021,Saturday,JC_1,Not at junction or within 20 metres,Slight,51.510279,Daylight,,H1,-0.086713,1,2,City of London,Wet or damp,R3,30,11:09,Urban,W1,Car
200901CP00324,10-12-2021,Thursday,JC_1,T or staggered junction,Slight,51.51512,Darkness - lights lit,,H1,-0.102364,1,1,City of London,Dry,R1,30,21:00,Urban,W1,Taxi/Private hire car
200901CP00325,02-12-2021,Wednesday,JC_1,T or staggered junction,Slight,51.517595,Darkness - lights lit,,H1,-0.105288,1,1,City of London,Wet or damp,R2,30,16:00,Urban,W3,Goods 7.5 tonnes mgw and over
200901CP00326,17-12-2021,Thursday,JC_1,T or staggered junction,Slight,51.513864,Darkness - lights lit,,H1,-0.102561,1,2,City of London,Wet or damp,R2,30,17:10,Urban,W1,Car
200901CP00327,02-12-2021,Wednesday,JC_1,T or staggered junction,Serious,51.5135,Daylight,,H1,-0.09119,1,1,City of London,Wet or damp,R2,30,08:55,Urban,W3,Car
200901CP00328,03-12-2021,Thursday,JC_2,T or staggered junction,Slight,51.51605,Daylight,,H1,-0.082147,1,1,City of London,Dry,R3,30,08:25,Urban,W1,Car
200901CP00329,08-12-2021,Tuesday,JC_1,Crossroads,Slight,51.515723,Darkness - lights lit,,H1,-0.084179,2,1,City of London,Dry,R2,30,16:59,Urban,W1,Car
200901CP00330,03-12-2021,Thursday,JC_1,T or staggered junction,Slight,51.518452,Daylight,,H1,-0.102658,1,1,City of London,Wet or damp,R2,30,09:30,Urban,W3,Car
200901CP00331,10-12-2021,Thursday,JC_2,T or staggered junction,Slight,51.510984,Darkness - lights lit,,H1,-0.102392,1,2,City of London,Wet or damp,R2,30,05:15,Urban,W1,Car
200901CP00333,04-12-2021,Friday,JC_2,More than 4 arms (not roundabout),Slight,51.513014,Darkness - lights lit,,H1,-0.077951,1,2,City of London,Dry,R2,30,07:27,Urban,W1,Car
200901CP00334,09-12-2021,Wednesday,JC_2,T or staggered junction,Slight,51.519985,Daylight,,H1,-0.097405,1,1,City of London,Dry,R2,30,10:00,Urban,W1,Car
200901CP00335,08-12-2021,Tuesday,JC_2,T or staggered junction,Slight,51.514069,Darkness - lights lit,,H1,-0.104138,1,2,City of London,Dry,R2,30,23:30,Urban,W1,Car
200901CP00337,08-12-2021,Tuesday,JC_2,Crossroads,Slight,51.51693,Darkness - lights lit,,H1,-0.080957,1,2,City of London,Wet or damp,R2,30,19:55,Urban,W1,Goods 7.5 tonnes mgw and over
200901CP00338,08-12-2021,Tuesday,JC_2,T or staggered junction,Slight,51.510564,Daylight,,H1,-0.093186,1,2,City of London,Wet or damp,R2,30,09:58,Urban,W1,Motorcycle over 125cc and up to 500cc
200901CP00340,07-12-2021,Monday,JC_1,T or staggered junction,Slight,51.516628,Daylight,,H1,-0.106626,1,1,City of London,Wet or damp,R2,30,13:25,Urban,W1,Car
200901CP00341,06-12-2021,Sunday,JC_2,T or staggered junction,Slight,51.519896,Darkness - lights lit,,H1,-0.097409,2,1,City of London,Dry,R2,30,18:08,Urban,W1,Motorcycle over 500cc
200901CP00342,05-12-2021,Saturday,JC_1,T or staggered junction,Slight,51.51142,Darkness - lights lit,,H1,-0.079459,1,1,City of London,Wet or damp,R2,30,23:35,Urban,W1,Goods 7.5 tonnes mgw and over
200901CP00343,04-12-2021,Friday,JC_2,T or staggered junction,Slight,51.51604,Daylight,,H1,-0.081571,1,1,City of London,Dry,R2,30,14:58,Urban,W1,Car
200901CP00344,04-12-2021,Friday,JC_1,Crossroads,Slight,51.515271,Daylight,,H1,-0.089531,2,1,City of London,Dry,R2,30,10:59,Urban,W1,Car
200901CP00345,28-11-2021,Saturday,JC_2,Crossroads,Slight,51.514664,Daylight,,H1,-0.074422,1,2,City of London,Wet or damp,R2,30,07:38,Urban,W3,Car
200901CP00347,28-11-2021,Saturday,JC_3,T or staggered junction,Serious,51.512962,Darkness - lights lit,,H1,-0.096833,2,1,City of London,Wet or damp,R2,30,03:36,Urban,W3,Car
200901CP00348,27-11-2021,Friday,JC_2,Not at junction or within 20 metres,Slight,51.516343,Daylight,,H1,-0.083576,1,2,City of London,Dry,R2,30,10:18,Urban,W1,Motorcycle over 500cc
200901CP00349,24-11-2021,Tuesday,JC_1,Crossroads,Slight,51.515157,Daylight,,H1,-0.104669,1,1,City of London,Dry,R2,30,09:55,Urban,W1,Car
200901CP00351,18-11-2021,Wednesday,JC_3,T or staggered junction,Slight,51.513892,Daylight,,H1,-0.093191,1,1,City of London,Dry,R2,30,09:00,Urban,W1,Car
200901CP00353,20-11-2021,Friday,JC_2,Not at junction or within 20 metres,Slight,51.513385,Daylight,,H2,-0.084133,1,1,City of London,Wet or damp,R2,30,07:40,Urban,W5,Taxi/Private hire car
200901CP00354,18-11-2021,Wednesday,JC_3,Crossroads,Slight,51.508229,Darkness - lights lit,,H1,-0.087808,1,1,City of London,Dry,R3,30,17:30,Urban,W1,Car
200901CP00355,18-11-2021,Wednesday,JC_1,Not at junction or within 20 metres,Slight,51.508899,Daylight,,H1,-0.073801,1,2,City of London,Dry,R3,30,08:34,Urban,W1,Car
200901CW10002,16-11-2021,Monday,JC_3,Crossroads,Slight,51.513176,Daylight,,H1,-0.087889,1,1,Metropolitan Police,Wet or damp,R2,30,07:05,Urban,W5,Car
200901CW10003,06-11-2021,Friday,JC_2,Not at junction or within 20 metres,Slight,51.518169,Daylight,,H1,-0.079752,1,2,Metropolitan Police,Dry,R2,30,13:50,Urban,W1,Car
200901CW10005,20-01-2021,Tuesday,JC_1,T or staggered junction,Slight,51.51425,Daylight,,H1,-0.149242,1,1,Metropolitan Police,Dry,R2,30,11:15,Urban,W1,Car
200901CW10006,21-01-2021,Wednesday,JC_1,T or staggered junction,Slight,51.543545,Daylight,,H1,-0.136516,1,2,Metropolitan Police,Dry,R2,30,09:27,Urban,W1,Car
200901CW10007,19-01-2021,Monday,JC_1,T or staggered junction,Slight,51.523788,Daylight,,H1,-0.126943,1,1,Metropolitan Police,Dry,R2,30,11:30,Urban,W1,Van / Goods 3.5 tonnes mgw or under
200901CW10008,21-01-2021,Wednesday,JC_1,T or staggered junction,Slight,51.517864,Daylight,,H1,-0.116376,2,2,Metropolitan Police,Dry,R2,30,14:00,Urban,W1,Car
200901CW10009,20-01-2021,Tuesday,JC_1,T or staggered junction,Slight,51.524924,Darkness - lights lit,,H1,-0.176199,1,2,Metropolitan Police,Dry,R2,30,17:15,Urban,W1,Taxi/Private hire car
200901CW10012,20-01-2021,Tuesday,JC_2,T or staggered junction,Slight,51.508506,Darkness - lights lit,,H1,-0.127282,1,2,Metropolitan Police,Dry,R4,30,21:45,Urban,W1,Car
200901CW10013,21-01-2021,Wednesday,JC_2,Roundabout,Slight,51.491828,Daylight,,H1,-0.141651,1,1,Metropolitan Police,Dry,R2,30,17:27,Urban,W1,Car
200901CW10016,22-01-2021,Thursday,JC_1,Crossroads,Slight,51.499406,Daylight,,H1,-0.126214,1,2,Metropolitan Police,Wet or damp,R2,30,10:08,Urban,W3,Car
200901CW10017,16-01-2021,Friday,JC_3,Private drive or entrance,Serious,51.507953,Daylight,,H1,-0.12644,1,2,Metropolitan Police,Dry,R2,30,15:00,Urban,W1,Car
200901CW10019,22-01-2021,Thursday,JC_2,Not at junction or within 20 metres,Serious,51.518933,Daylight,,H1,-0.121377,1,1,Metropolitan Police,Wet or damp,R3,30,11:15,Urban,W3,Car
200901CW10021,22-01-2021,Thursday,JC_3,Crossroads,Slight,51.555286,Darkness - lights lit,,H1,-0.145412,1,1,Metropolitan Police,Dry,R2,30,17:30,Urban,W1,Van / Goods 3.5 tonnes mgw or under
200901CW10023,22-01-2021,Thursday,JC_1,Not at junction or within 20 metres,Slight,51.506946,Darkness - lights lit,,H1,-0.125328,1,1,Metropolitan Police,Wet or damp,R3,30,18:30,Urban,W3,Car
200901CW10025,08-01-2021,Thursday,JC_1,T or staggered junction,Slight,51.518105,Darkness - lights lit,,H1,-0.114636,1,2,Metropolitan Police,Wet or damp,R2,30,17:30,Urban,W1,Car
200901CW10026,25-01-2021,Sunday,JC_2,T or staggered junction,Slight,51.514481,Darkness - lights lit,,H1,-0.146782,1,2,Metropolitan Police,Wet or damp,R2,30,18:15,Urban,W3,Car
200901CW10029,23-01-2021,Friday,JC_3,Crossroads,Slight,51.50721,Daylight,,H1,-0.14189,1,1,Metropolitan Police,Wet or damp,R2,30,08:50,Urban,W3,Car
200901CW10030,22-01-2021,Thursday,JC_3,Not at junction or within 20 metres,Serious,51.537184,Daylight,,H1,-0.155089,1,2,Metropolitan Police,Wet or damp,R2,30,13:40,Urban,W3,Car
200901CW10032,24-01-2021,Saturday,JC_2,Not at junction or within 20 metres,Slight,51.5416,Darkness - lights lit,,H1,-0.138614,1,2,Metropolitan Police,Dry,R2,30,04:10,Urban,W1,Car
200901CW10034,24-01-2021,Saturday,JC_2,T or staggered junction,Slight,51.523244,Darkness - lights lit,,H1,-0.14931,1,1,Metropolitan Police,Wet or damp,R3,30,16:30,Urban,W2,Car
200901CW10035,24-01-2021,Saturday,JC_3,Crossroads,Slight,51.527667,Darkness - lights lit,,H1,-0.196562,1,1,Metropolitan Police,Dry,R2,30,19:04,Urban,W1,Goods over 3.5t. and under 7.5t
200901CW10036,26-01-2021,Monday,JC_1,Not at junction or within 20 metres,Slight,51.54204,Daylight,,H1,-0.138019,1,1,Metropolitan Police,Wet or damp,R2,30,08:40,Urban,W1,Car
200901CW10038,24-01-2021,Saturday,JC_2,T or staggered junction,Slight,51.494065,Daylight,,H1,-0.146602,1,1,Metropolitan Police,Dry,R3,30,12:28,Urban,W1,Motorcycle over 500cc
200901CW10039,27-01-2021,Tuesday,JC_2,Crossroads,Serious,51.52317,Darkness - lights lit,,H1,-0.150322,2,1,Metropolitan Police,Dry,R3,30,00:30,Urban,W1,Car
200901CW10040,15-01-2021,Thursday,JC_2,T or staggered junction,Slight,51.495934,Darkness - lights lit,,H1,-0.145374,1,2,Metropolitan Police,Wet or damp,R3,30,18:17,Urban,W2,Taxi/Private hire car
200901CW10041,23-01-2021,Friday,JC_1,T or staggered junction,Slight,51.494138,Daylight,,H1,-0.139828,2,2,Metropolitan Police,Wet or damp,R2,30,09:10,Urban,W3,Motorcycle over 500cc
200901CW10042,27-01-2021,Tuesday,JC_2,T or staggered junction,Slight,51.496644,Darkness - lights lit,,H1,-0.144769,1,1,Metropolitan Police,Dry,R2,30,16:50,Urban,W1,Car
200901CW10043,27-01-2021,Tuesday,JC_1,Crossroads,Slight,51.513351,Darkness - lights lit,,H1,-0.177959,1,2,Metropolitan Police,Dry,R2,30,18:14,Urban,W1,Car
200901CW10045,27-01-2021,Tuesday,JC_3,T or staggered junction,Slight,51.49732,Daylight,,H1,-0.136385,1,1,Metropolitan Police,Dry,R2,30,18:12,Urban,W1,Car
200901CW10046,27-01-2021,Tuesday,JC_3,Not at junction or within 20 metres,Slight,51.5214,Darkness - lights lit,,H1,-0.198395,2,2,Metropolitan Police,Dry,R3,30,21:28,Urban,W1,Car
200901CW10047,27-01-2021,Tuesday,JC_1,Not at junction or within 20 metres,Slight,51.493722,Darkness - lights lit,,H1,-0.142006,1,2,Metropolitan Police,Dry,R2,50,19:40,Urban,W1,Car
200901CW10048,28-01-2021,Wednesday,JC_3,Crossroads,Slight,51.571576,Darkness - lights lit,,H1,-0.151965,1,1,Metropolitan Police,Wet or damp,R2,30,19:04,Urban,W3,Goods 7.5 tonnes mgw and over
200901CW10049,28-01-2021,Wednesday,JC_3,Not at junction or within 20 metres,Slight,51.531178,Darkness - lights lit,,H1,-0.185177,1,2,Metropolitan Police,Wet or damp,R2,30,18:35,Urban,W1,Car
200901CW10054,27-01-2021,Tuesday,JC_3,Not at junction or within 20 metres,Slight,51.518997,Daylight,,H1,-0.136653,1,2,Metropolitan Police,Dry,R2,30,12:50,Urban,W1,Motorcycle over 500cc
200901CW10056,28-01-2021,Wednesday,JC_2,Not at junction or within 20 metres,Slight,51.522117,Darkness - lights lit,,H1,-0.157716,1,2,Metropolitan Police,Wet or damp,R3,30,19:15,Urban,W3,Car
200901CW10057,19-01-2021,Monday,JC_2,Crossroads,Slight,51.515309,Daylight,,H1,-0.142281,1,2,Metropolitan Police,Dry,R2,30,12:30,Urban,W1,Car
200901CW10058,23-01-2021,Friday,JC_1,Crossroads,Slight,51.560128,Daylight,,H1,-0.178975,1,1,Metropolitan Police,Wet or damp,R2,30,12:42,Urban,W1,Car
200901CW10063,22-01-2021,Thursday,JC_2,T or staggered junction,Slight,51.510043,Daylight,,H1,-0.133416,1,1,Metropolitan Police,Wet or damp,R1,30,10:45,Urban,W1,Taxi/Private hire car
200901CW10065,26-01-2021,Monday,JC_3,T or staggered junction,Slight,51.530169,Daylight,,H1,-0.126681,1,2,Metropolitan Police,Dry,R1,30,09:06,Urban,W1,Car
200901CW10066,29-01-2021,Thursday,JC_1,Not at junction or within 20 metres,Serious,51.50987,Daylight,,H1,-0.122614,1,2,Metropolitan Police,Dry,R3,30,15:49,Urban,W1,Motorcycle over 500cc
200901CW10067,29-01-2021,Thursday,JC_2,T or staggered junction,Slight,51.515218,Daylight,,H1,-0.176587,1,1,Metropolitan Police,Dry,R2,30,18:34,Urban,NULL,Car
200901CW10068,26-01-2021,Monday,JC_3,Crossroads,Serious,51.540019,Darkness - lights lit,,H1,-0.140986,1,2,Metropolitan Police,Dry,R2,30,17:26,Urban,W1,Car
200901CW10069,30-01-2021,Friday,JC_1,Not at junction or within 20 metres,Slight,51.536714,Darkness - lights lit,,H1,-0.142418,1,2,Metropolitan Police,Dry,R2,30,17:09,Urban,W1,Car
200901CW10070,30-01-2021,Friday,JC_1,Crossroads,Slight,51.511299,Darkness - lights lit,,H1,-0.13322,1,2,Metropolitan Police,Dry,R2,30,21:10,Urban,W1,Motorcycle over 125cc and up to 500cc
